time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-4.28789375391,-2.42200648892,23.8590542066,6.1692212879,0.088099798997,0.0,-3.30625205199,-2.32661901071,5.76822083618,0.00815782519087,-0.0695951659299,0.0,479.94091424672007,479.85422502262054,479.4767460237502,479.4150349663444
3.780000000000003,-4.48797556414,-2.56352192355,24.2032716676,6.16999293645,0.0838279904731,0.0,-3.36293620234,-2.39060086564,5.70605988422,0.0175637576806,-0.0727976860881,0.0,424.55716197630926,424.2781536285784,422.8371539915996,423.64677122005673
3.840000000000003,-4.69169119379,-2.70925528786,24.5471205149,6.17061749635,0.0795250846812,0.0,-3.42725099894,-2.46713165027,5.75534019248,0.00325501175111,-0.0706330318752,0.0,458.44353867512183,458.6117087761051,459.70419973761295,458.56863374124674
3.900000000000003,-4.89892480899,-2.85918440384,24.8904215305,6.17155655115,0.075576255879,0.0,-3.48034879984,-2.53055085203,5.68842067568,0.0280466982505,-0.0609967755951,0.0,421.34762236754347,422.17640991172374,421.05854069426096,423.19834581178236
3.960000000000003,-5.10984957019,-3.01372120993,25.2369436381,6.17315163419,0.0721566007578,0.0,-3.55010417009,-2.62045223272,5.86142322544,0.0251229162801,-0.052993214011,0.0,494.25167836431416,494.8393129320985,496.0060568558305,495.79133546969973
4.020000000000002,-5.32477438125,-3.17343771652,25.5921100644,6.17424817034,0.0681235763173,0.0,-3.61371615884,-2.70329733085,5.97686176655,0.0114287918625,-0.08143516329,0.0,481.2589731543594,479.0983523956199,480.85232535466514,479.81356423845716
4.080000000000001,-5.54315415157,-3.33764761648,25.9499048173,6.17438528891,0.0631772977467,0.0,-3.66531796036,-2.77042140691,5.94983983413,-0.00685855152988,-0.0834402207406,0.0,437.5529522375946,437.380371175552,438.31391361220494,436.79103521847134
4.14,-5.76474302908,-3.50619915494,26.3088457479,6.17426547263,0.0593392192191,0.0,-3.72064713875,-2.84800712457,6.01452593194,0.00286496173087,-0.0445048969016,0.0,464.56853570471884,467.6084951556077,465.1969864252988,465.9579821740839
4.199999999999998,-5.98952513837,-3.6792769594,26.6703752898,6.17484138232,0.0565907564985,0.0,-3.7719250245,-2.92126506621,6.0363448138,0.0163322147764,-0.0471101706451,0.0,453.3827306083498,453.1721642878043,452.878222515633,453.96030338068203
4.259999999999997,-6.21737267472,-3.85679407112,27.0336015947,6.17519947504,0.0535416091132,0.0,-3.82279891,-2.99596789407,6.07102268529,-0.00439591226305,-0.0545269397659,0.0,458.6992859131725,458.10832739413996,457.5411307330027,455.88741900967466
4.319999999999996,-6.44837711101,-4.03909504464,27.401602523,6.17521922999,0.0505278354091,0.0,-3.87707679419,-3.08072957901,6.19497273843,0.00505476729178,-0.0459335551731,0.0,485.4128804455549,486.05598744011223,483.3706453788317,484.08249631906614
4.379999999999995,-6.68247946165,-4.22624711454,27.7747884374,6.17701501477,0.0472062675731,0.0,-3.92611977967,-3.15760023332,6.24431793173,0.0548026369685,-0.0647822975498,0.0,464.7692559524523,463.28759645874425,461.71898795177754,465.6283296476553
4.439999999999993,-6.91945495911,-4.41793495141,28.1504444166,6.17934955241,0.0438568452282,0.0,-3.97283029884,-3.23182536391,6.27745064871,0.0230194683185,-0.0468685089889,0.0,458.6665480370343,460.08506839242864,460.47451187824834,457.9538527353424
4.499999999999992,-7.15918548127,-4.61403973748,28.5279405043,6.18041065215,0.0407088662535,0.0,-4.01799731126,-3.30496159727,6.30563614459,0.0123508827506,-0.0580623651013,0.0,458.63265838679035,457.7409623543991,458.2984317546397,457.44942853820265
4.559999999999991,-7.40172423926,-4.81488502736,28.9105707836,6.1813681842,0.0373955931976,0.0,-4.06632726873,-3.38978434757,6.44791596317,0.0195667595939,-0.0523810751846,0.0,492.3813130849874,492.7997246813797,491.5517624328065,492.08619848439093
4.6199999999999894,-7.64706297875,-5.0206835272,29.3004635147,6.18280016485,0.0341490795232,0.0,-4.11137803667,-3.47005903109,6.54796959769,0.028165552126,-0.0558354700565,0.0,481.4130419373796,481.1498806311191,481.32920141549215,481.9796543876288
4.679999999999988,-7.89488366716,-5.2307676517,29.6912093442,6.18473688528,0.0316348433403,0.0,-4.14920477735,-3.5327444138,6.47739099087,0.0363911317078,-0.0279763794559,0.0,428.0197473889102,430.3834185737635,429.68318515085707,430.3805123463856
4.739999999999987,-8.14503779271,-5.44485741725,30.0803285347,6.1867665238,0.0297682088868,0.0,-4.18918368145,-3.60348548198,6.49320458794,0.0312639679326,-0.0342442941538,0.0,456.47530531203,455.9744594350125,456.29505411369746,455.88593053856073
4.799999999999986,-8.39769175119,-5.66356903205,30.4744814902,6.18838863601,0.0269512975145,0.0,-4.2323979114,-3.68672698276,6.64437418672,0.0228070029667,-0.0596496206202,0.0,497.24234185078484,495.3764592888127,496.7692768351103,496.1487574665091
4.859999999999984,-8.6527981105,-5.88693304874,30.8742622754,6.18993373304,0.0226000099787,0.0,-4.27087034003,-3.75868668524,6.68153382339,0.0286959130036,-0.0853874701469,0.0,465.2241951233927,463.20068707473666,464.5437292480418,465.00545694750986
4.919999999999983,-8.91014925673,-6.11460342435,31.2762651576,6.19180772271,0.0175156389932,0.0,-4.30714289414,-3.83025043232,6.71848952973,0.0337700225734,-0.0840919418946,0.0,464.01022350331897,464.1063565977166,464.9773435603661,465.37504332870947
4.979999999999982,-9.16954299956,-6.34621264155,31.6767698688,6.19430741986,0.0125809993627,0.0,-4.33906912831,-3.89005320128,6.63236950832,0.0495514334228,-0.08039710517,0.0,425.18494279677213,425.49554443815066,425.41736929977907,426.7677743518562
5.0399999999999805,-9.43082904991,-6.58160519438,32.0744947571,6.19646513946,0.00774006913397,0.0,-4.37016052519,-3.95628415956,6.62534248392,0.0223757419058,-0.0809670782987,0.0,450.11354709704943,450.06226381238605,450.44851041841633,448.24578803603123
